feature,Class,Average of Value,Year
traffic,0,0.1307568997144699,2015
traffic,0,-0.04379616305232048,2016
traffic,0,-0.1754008680582047,2017
traffic,0,-0.4606992602348328,2018
traffic,0,-0.3474144339561462,2019
traffic,0,-0.2917347848415375,2020
traffic,0,-0.2743348181247711,2021
traffic,0,-0.3228695392608643,2022
traffic,1,0.0998651459813118,2010
traffic,1,0.2145450413227081,2011
traffic,1,0.1375904977321625,2012
traffic,1,0.1670863628387451,2013
traffic,1,0.3182456493377686,2014
traffic,1,-0.140681579709053,2015
traffic,1,0.02611194737255573,2016
traffic,1,0.1474693864583969,2017
traffic,1,0.3983727991580963,2018
traffic,1,0.4245926439762115,2019
traffic,1,0.3686820864677429,2020
traffic,1,0.2427564412355423,2021
traffic,1,0.2842601537704468,2022
trauma,0,-0.5855098366737366,2010
trauma,0,-0.1880534440279007,2011
trauma,0,-0.2401335686445236,2012
trauma,0,-0.3265582919120789,2013
trauma,0,-0.0485491082072258,2014
trauma,0,-0.08218641579151154,2015
trauma,0,-0.3963730037212372,2016
trauma,0,-0.3134481310844421,2017
trauma,0,-0.4027812778949738,2018
trauma,0,-0.08440122753381729,2019
trauma,0,-0.3883877396583557,2020
trauma,0,-0.3212006092071533,2021
trauma,0,-0.686784029006958,2022
trauma,1,0.4641729891300201,2010
trauma,1,0.1996903866529465,2011
trauma,1,0.2282960116863251,2012
trauma,1,0.3186469972133636,2013
trauma,1,0.04645456373691559,2014
trauma,1,0.0455990843474865,2015
trauma,1,0.3766383528709412,2016
trauma,1,0.3023240864276886,2017
trauma,1,0.4210599064826965,2018
trauma,1,0.09378991276025772,2019
trauma,1,0.4932323694229126,2020
trauma,1,0.2556021511554718,2021
trauma,1,0.5664471983909607,2022
trial,0,0.07663967460393906,2010
trial,0,-0.02881298959255219,2011
trial,0,-0.02871367521584034,2012
trial,0,0.129886582493782,2013
trial,0,0.1060706824064255,2014
trial,0,0.1762297600507736,2015
trial,0,0.1266920268535614,2016
trial,0,0.02867762744426727,2017
trial,0,0.202461376786232,2018
trial,0,0.03520552814006805,2019
trial,0,0.1835226714611053,2020
trial,0,0.1345827430486679,2021
trial,0,0.0635572299361229,2022
trial,1,-0.06314319372177124,2010
trial,1,0.08791753649711609,2011
trial,1,0.01271792966872454,2012
trial,1,-0.1459575742483139,2013
trial,1,-0.1628295481204987,2014
trial,1,-0.2083414047956467,2015
trial,1,-0.1475769132375717,2016
trial,1,-0.06135962530970573,2017
trial,1,-0.1579794585704803,2018
trial,1,-0.0754501074552536,2019
trial,1,-0.174310639500618,2020
trial,1,-0.1025259345769882,2021
trial,1,-0.05686010047793388,2022
troop,0,0.5497139692306519,2010
troop,0,0.2838632762432098,2011
troop,0,0.1068137064576149,2012
troop,0,0.9259151816368103,2013
troop,0,0.1803226321935654,2014
troop,0,1.093733429908752,2015
troop,0,0.2995648980140686,2016
troop,0,0.1133989691734314,2017
troop,0,0.7041144967079163,2018
troop,0,0.813873291015625,2019
troop,0,0.7227866649627686,2020
troop,0,0.9302926659584045,2021
troop,0,0.2663488388061523,2022
troop,1,-0.3877403736114502,2010
troop,1,-0.5635169744491577,2011
troop,1,-0.1222002729773521,2012
troop,1,-0.7321445941925049,2013
troop,1,-0.2703242599964142,2014
troop,1,-1.120901584625244,2015
troop,1,-0.3541306555271149,2016
troop,1,-0.1932354718446732,2017
troop,1,-0.709106981754303,2018
troop,1,-0.9653162956237793,2019
troop,1,-0.6479969024658203,2020
troop,1,-0.733025848865509,2021
troop,1,-0.2314810752868652,2022
trouble,0,-0.03069650568068027,2010
trouble,0,0.1557882130146027,2011
trouble,0,0.03686609864234924,2012
trouble,0,0.1135000959038734,2013
trouble,0,0.01270406786352396,2014
trouble,0,-0.2495547831058502,2015
trouble,0,0.496045857667923,2016
trouble,0,0.3720064163208008,2017
trouble,0,0.27302485704422,2018
trouble,0,0.3170615136623383,2019
trouble,0,0.2492090165615082,2020
trouble,0,0.3730475902557373,2021
trouble,0,0.09204365313053131,2022
trouble,1,0.04350380972027779,2010
trouble,1,-0.2716666162014008,2011
trouble,1,-0.04300039261579514,2012
trouble,1,-0.1122050583362579,2013
trouble,1,-0.06806620210409164,2014
trouble,1,0.2961458265781403,2015
trouble,1,-0.5549890398979187,2016
trouble,1,-0.4400031268596649,2017
trouble,1,-0.178023487329483,2018
trouble,1,-0.3804182410240173,2019
trouble,1,-0.2536397576332092,2020
trouble,1,-0.289903312921524,2021
trouble,1,-0.07337978482246399,2022
trust,0,-0.5956615805625916,2010
trust,0,-0.136430948972702,2011
trust,0,-0.2619045972824097,2012
trust,0,-0.1791329830884933,2013
trust,0,-0.08192913979291916,2014
trust,0,-0.1552388370037079,2015
trust,0,-0.1541389226913452,2016
trust,0,-0.04799811542034149,2017
trust,0,-0.1581151038408279,2018
trust,0,-0.1189388707280159,2019
trust,0,-0.2692444920539856,2020
trust,0,-0.2130555212497711,2021
trust,0,-0.253387838602066,2022
trust,1,0.4535783529281616,2010
trust,1,0.31303471326828,2011
trust,1,0.2556151747703552,2012
trust,1,0.1374884396791458,2013
trust,1,0.1241748481988907,2014
trust,1,0.1475527137517929,2015
trust,1,0.19442979991436,2016
trust,1,0.0219272430986166,2017
trust,1,0.2337762117385864,2018
trust,1,0.1415173560380936,2019
trust,1,0.2480842620134354,2020
trust,1,0.1691409945487976,2021
trust,1,0.2060615420341492,2022
trusting,0,-2.627928256988525,2010
trusting,0,0.3482249975204468,2011
trusting,0,-0.678047239780426,2012
trusting,0,-0.07292457669973373,2013
trusting,0,-0.05701387673616409,2014
trusting,0,0.9188335537910461,2015
trusting,0,-0.1885218471288681,2016
trusting,0,-0.8779492378234863,2017
trusting,0,0.5125868320465088,2018
trusting,0,-0.5256124138832092,2019
trusting,0,-3.01601243019104,2020
trusting,0,0.4339346885681152,2021
trusting,0,0.4148895144462585,2022
trusting,1,2.387528896331787,2010
trusting,1,-0.8027961254119873,2011
trusting,1,0.7565921545028687,2012
trusting,1,0.1725953370332718,2013
trusting,1,0.0665086954832077,2014
trusting,1,-0.9114124774932861,2015
trusting,1,0.1619253605604172,2016
trusting,1,1.023855447769165,2017
trusting,1,-0.5372810959815979,2018
trusting,1,0.6323946714401245,2019
trusting,1,3.560332059860229,2020
trusting,1,-0.3097413778305054,2021
trusting,1,-0.306035190820694,2022
trustworthy,0,-0.7857730984687805,2010
trustworthy,0,-0.8711012005805969,2011
trustworthy,0,-0.6818456053733826,2012
trustworthy,0,-0.8259382247924805,2013
trustworthy,0,1.050101041793823,2014
trustworthy,0,0.8839199542999268,2015
trustworthy,0,-0.07927696406841278,2016
trustworthy,0,1.636738777160645,2017
trustworthy,0,0.01726870611310005,2018
trustworthy,0,0.5541577339172363,2019
trustworthy,0,0.9923474192619324,2020
trustworthy,0,0.5162786245346069,2021
trustworthy,0,0.7900972962379456,2022
trustworthy,1,0.9755136966705322,2010
trustworthy,1,0.6305357217788696,2011
trustworthy,1,0.7810467481613159,2012
trustworthy,1,1.293235301971436,2013
trustworthy,1,-1.458630919456482,2014
trustworthy,1,-0.7176923155784607,2015
trustworthy,1,0.07302035391330719,2016
trustworthy,1,-1.651869654655457,2017
trustworthy,1,-0.05884216353297234,2018
trustworthy,1,-0.7462869882583618,2019
trustworthy,1,-0.8154597878456116,2020
trustworthy,1,-0.3903149664402008,2021
trustworthy,1,-0.6522189974784851,2022
truthful,0,0.779302179813385,2010
truthful,0,-0.353087991476059,2011
truthful,0,0.4511967301368713,2012
truthful,0,-2.308334112167358,2013
truthful,0,0.235649436712265,2014
truthful,0,-0.292264312505722,2015
truthful,0,-2.173075675964355,2016
truthful,0,0.2384554296731949,2017
truthful,0,-1.427595257759094,2018
truthful,0,0.08371849358081818,2019
truthful,0,1.188191056251526,2020
truthful,0,0.7714306712150574,2021
truthful,0,0.3322282731533051,2022
truthful,1,-0.5586885809898376,2010
truthful,1,0.3038607537746429,2011
truthful,1,-0.4625165462493896,2012
truthful,1,2.758876085281372,2013
truthful,1,-0.4098566174507141,2014
truthful,1,0.5260918736457825,2015
truthful,1,2.135762214660645,2016
truthful,1,-0.2676422297954559,2017
truthful,1,1.104824423789978,2018
truthful,1,-0.1469910591840744,2019
truthful,1,-0.9679502248764038,2020
truthful,1,-0.6061264276504517,2021
truthful,1,-0.2608066201210022,2022
ugly,0,-0.2252265214920044,2010
ugly,0,-1.188473343849182,2011
ugly,0,0.3926620781421661,2012
ugly,0,-0.4119986891746521,2013
ugly,0,0.1155665665864944,2014
ugly,0,-0.7876791954040527,2015
ugly,0,-0.7553911805152893,2016
ugly,0,0.04466630890965462,2017
ugly,0,-0.03286021947860718,2018
ugly,0,-0.03048562258481979,2019
ugly,0,-0.1660440564155579,2020
ugly,0,0.09772881865501404,2021
ugly,0,-0.1849983483552933,2022
ugly,1,0.3121176064014435,2010
ugly,1,1.325002908706665,2011
ugly,1,-0.3731243312358856,2012
ugly,1,0.5310553312301636,2013
ugly,1,-0.1357898414134979,2014
ugly,1,1.105055570602417,2015
ugly,1,0.7762948870658875,2016
ugly,1,-0.02752131223678589,2017
ugly,1,-0.02433868125081062,2018
ugly,1,0.04420652240514755,2019
ugly,1,0.1088427975773811,2020
ugly,1,-0.05701877921819687,2021
ugly,1,0.1811476945877075,2022
uncontrolled,0,-1.509146213531494,2010
uncontrolled,0,-0.5865903496742249,2011
uncontrolled,0,-0.1442665159702301,2012
uncontrolled,0,-1.443522095680237,2013
uncontrolled,0,0.02306780777871609,2014
uncontrolled,0,-0.2751165628433228,2015
uncontrolled,0,-0.1526603400707245,2016
uncontrolled,0,0.5789491534233093,2017
uncontrolled,0,0.09118689596652985,2018
uncontrolled,0,-0.468486100435257,2019
uncontrolled,0,-0.8608843684196472,2020
uncontrolled,0,0.276022732257843,2021
uncontrolled,0,0.4519481658935547,2022
uncontrolled,1,1.46590781211853,2010
uncontrolled,1,0.7379541397094727,2011
uncontrolled,1,0.1756381392478943,2012
uncontrolled,1,1.839470744132996,2013
uncontrolled,1,-0.1554946899414062,2014
uncontrolled,1,0.427397608757019,2015
uncontrolled,1,0.139253094792366,2016
uncontrolled,1,-0.5615045428276062,2017
uncontrolled,1,-0.1634241789579391,2018
uncontrolled,1,0.5798585414886475,2019
uncontrolled,1,1.003294467926025,2020
uncontrolled,1,-0.2107565402984619,2021
uncontrolled,1,-0.3567225933074951,2022
uncorrected,0,-0.09748007357120514,2010
uncorrected,0,-0.04629163444042206,2011
uncorrected,0,-0.01507527939975262,2012
uncorrected,0,-0.2882827520370483,2013
uncorrected,0,0.08383024483919144,2014
uncorrected,0,-0.7056816816329956,2015
uncorrected,0,-0.2445516586303711,2016
uncorrected,0,-0.1095558181405067,2017
uncorrected,0,0.02581584453582764,2018
uncorrected,0,-0.2156148850917816,2019
uncorrected,0,-0.1366866081953049,2020
uncorrected,0,0.3679177761077881,2021
uncorrected,0,0.6225353479385376,2022
uncorrected,1,0.127617284655571,2010
uncorrected,1,0.1282162815332413,2011
uncorrected,1,0.02643841505050659,2012
uncorrected,1,0.2418497055768967,2013
uncorrected,1,-0.09206652641296387,2014
uncorrected,1,0.8877426981925964,2015
uncorrected,1,0.2737356126308441,2016
uncorrected,1,0.06181568652391434,2017
uncorrected,1,0.09149015694856644,2018
uncorrected,1,0.2610308825969696,2019
uncorrected,1,0.09103506058454514,2020
uncorrected,1,-0.26202192902565,2021
uncorrected,1,-0.5254847407341003,2022
undercut,0,-1.355092525482178,2010
undercut,0,-0.3661769032478333,2011
undercut,0,-0.2952277958393097,2012
undercut,0,1.542507529258728,2013
undercut,0,0.2463020086288452,2014
undercut,0,-0.3994345366954803,2015
undercut,0,0.7495486736297607,2016
undercut,0,1.380221009254456,2017
undercut,0,0.9337420463562012,2018
undercut,0,0.9317091107368469,2019
undercut,0,1.270508050918579,2020
undercut,0,1.190688252449036,2021
undercut,0,0.832411527633667,2022
undercut,1,1.275837779045105,2010
undercut,1,0.3112362623214722,2011
undercut,1,0.309124767780304,2012
undercut,1,-1.190884113311768,2013
undercut,1,-0.3902696371078491,2014
undercut,1,0.520042896270752,2015
undercut,1,-0.8370645046234131,2016
undercut,1,-1.343000531196594,2017
undercut,1,-1.053262710571289,2018
undercut,1,-1.132317781448364,2019
undercut,1,-1.107056617736816,2020
undercut,1,-0.9151776432991028,2021
undercut,1,-0.6383517980575562,2022
underestimate,0,-0.05450578406453133,2010
underestimate,0,-0.02256186865270138,2011
underestimate,0,-0.2434357702732086,2012
underestimate,0,-0.3596413731575012,2013
underestimate,0,0.2921188175678253,2014
underestimate,0,0.3559383451938629,2015
underestimate,0,0.1334999948740005,2016
underestimate,0,-0.3886926472187042,2017
underestimate,0,-0.3430655002593994,2018
underestimate,0,-0.6015177965164185,2019
underestimate,0,0.4054287075996399,2020
underestimate,0,-0.03619453683495522,2021
underestimate,0,0.1467192471027374,2022
underestimate,1,-0.09212016314268112,2010
underestimate,1,-0.1062006652355194,2011
underestimate,1,0.2738742232322693,2012
underestimate,1,0.4261391162872314,2013
underestimate,1,-0.4526613056659698,2014
underestimate,1,-0.4124835133552551,2015
underestimate,1,-0.1776974946260452,2016
underestimate,1,0.5250291228294373,2017
underestimate,1,0.157084047794342,2018
underestimate,1,0.7316619157791138,2019
underestimate,1,-0.4040622711181641,2020
underestimate,1,0.05116583779454231,2021
underestimate,1,-0.09610479325056076,2022
undergo,0,-0.4543596506118774,2010
undergo,0,-0.04204762727022171,2011
undergo,0,-0.106486938893795,2012
undergo,0,0.2519175708293915,2013
undergo,0,-0.2461208701133728,2014
undergo,0,0.05935652926564217,2015
undergo,0,-0.09324204176664352,2016
undergo,0,-0.1239402741193771,2017
undergo,0,-0.1794672906398773,2018
undergo,0,0.1916525959968567,2019
undergo,0,-0.150941789150238,2020
undergo,0,0.1711960136890411,2021
undergo,0,-0.253647118806839,2022
undergo,1,0.3457587957382202,2010
undergo,1,0.04081147909164429,2011
undergo,1,0.1093501001596451,2012
undergo,1,-0.1473445445299149,2013
undergo,1,0.2345443516969681,2014
undergo,1,-0.1011121049523354,2015
undergo,1,0.05494383722543716,2016
undergo,1,0.0852377638220787,2017
undergo,1,0.2471188902854919,2018
undergo,1,-0.219237819314003,2019
undergo,1,0.074654720723629,2020
undergo,1,-0.08974973112344742,2021
undergo,1,0.2124675065279007,2022
understanding,0,0.06982259452342987,2010
understanding,0,-0.1483711749315262,2011
understanding,0,-0.08457468450069427,2012
understanding,0,-0.009610512293875217,2013
understanding,0,-0.1406898498535156,2014
understanding,0,-0.07738666981458664,2015
understanding,0,0.1924663484096527,2016
understanding,0,-0.06000756844878197,2017
understanding,0,0.3011334240436554,2018
understanding,0,-0.01648858189582825,2019
understanding,0,-0.1528122425079346,2020
understanding,0,-0.0539882481098175,2021
understanding,0,0.08420491218566895,2022
understanding,1,-0.03791231662034988,2010
understanding,1,0.1488747894763947,2011
understanding,1,0.1021734029054642,2012
understanding,1,-0.02146334946155548,2013
understanding,1,0.05324237421154976,2014
understanding,1,0.0856783539056778,2015
understanding,1,-0.262926310300827,2016
understanding,1,0.1122944429516792,2017
understanding,1,-0.2340519726276398,2018
understanding,1,0.02732085809111595,2019
understanding,1,0.1672814339399338,2020
understanding,1,0.0897870808839798,2021
understanding,1,-0.05752722173929214,2022
undertake,0,0.6150145530700684,2010
undertake,0,-0.1637449562549591,2011
undertake,0,0.1355495005846024,2012
undertake,0,-0.03587230294942856,2013
undertake,0,0.08611955493688583,2014
undertake,0,0.4567293524742126,2015
undertake,0,-0.7603627443313599,2016
undertake,0,0.4986950755119324,2017
undertake,0,0.004165672697126865,2018
undertake,0,0.4565647840499878,2019
undertake,0,-0.2019073814153671,2020
undertake,0,-0.02773530781269073,2021
undertake,0,0.102224312722683,2022
undertake,1,-0.3719675838947296,2010
undertake,1,0.298418253660202,2011
undertake,1,-0.1386294066905975,2012
undertake,1,-0.0100059574469924,2013
undertake,1,-0.1139789372682571,2014
undertake,1,-0.4104736745357513,2015
undertake,1,0.8032772541046143,2016
undertake,1,-0.4146088063716888,2017
undertake,1,-0.03800432756543159,2018
undertake,1,-0.5908690094947815,2019
undertake,1,0.1580992937088013,2020
undertake,1,0.01601609960198402,2021
undertake,1,-0.09703268855810165,2022
unease,0,-0.5672658085823059,2010
unease,0,-0.07099676132202148,2011
unease,0,-0.04739461094141006,2012
unease,0,-0.879963755607605,2013
unease,0,-1.070573925971985,2014
unease,0,0.622061550617218,2015
unease,0,0.7459859251976013,2016
unease,0,-0.4536190927028656,2017
unease,0,0.7354367971420288,2018
unease,0,0.02524769306182861,2019
unease,0,-0.8438597917556763,2020
unease,0,-0.119780495762825,2021
unease,0,-0.7838263511657715,2022
unease,1,0.5954596996307373,2010
unease,1,-0.7067779302597046,2011
unease,1,0.03697313740849495,2012
unease,1,1.023746728897095,2013
unease,1,1.106613278388977,2014
unease,1,-0.5610922574996948,2015
unease,1,-0.8258557319641113,2016
unease,1,0.6316114664077759,2017
unease,1,-0.7720343470573425,2018
unease,1,-0.09350861608982086,2019
unease,1,1.01127016544342,2020
unease,1,0.2237460613250732,2021
unease,1,0.6573418974876404,2022
unhappy,0,-0.1800667643547058,2010
unhappy,0,-0.4111250340938568,2011
unhappy,0,-0.1684152781963348,2012
unhappy,0,0.0352623425424099,2013
unhappy,0,0.0004519136273302138,2014
unhappy,0,-0.3646348118782043,2015
unhappy,0,-0.3275849521160126,2016
unhappy,0,-0.2869001924991608,2017
unhappy,0,-0.00991126336157322,2018
unhappy,0,-0.7688614130020142,2019
unhappy,0,-0.1903572231531143,2020
unhappy,0,0.4163422584533691,2021
unhappy,0,-0.03267014026641846,2022
unhappy,1,0.1023864969611168,2010
unhappy,1,0.4125814437866211,2011
unhappy,1,0.1730130910873413,2012
unhappy,1,-0.00997316837310791,2013
unhappy,1,-0.009355195797979832,2014
unhappy,1,0.4780949354171753,2015
unhappy,1,0.3492408394813538,2016
unhappy,1,0.3998026549816132,2017
unhappy,1,0.04027704149484634,2018
unhappy,1,0.8548433780670166,2019
unhappy,1,0.251677393913269,2020
unhappy,1,-0.3112098276615143,2021
unhappy,1,0.03149177134037018,2022
unique,0,-0.003921602386981249,2010
unique,0,-0.2538711130619049,2011
unique,0,0.1118284985423088,2012
unique,0,0.02281735464930534,2013
unique,0,0.09889764338731766,2014
unique,0,0.3604686558246613,2015
unique,0,0.3808516263961792,2016
unique,0,0.128487154841423,2017
unique,0,-0.3895978927612305,2018
unique,0,-0.07220064848661423,2019
unique,0,0.06408441066741943,2020
unique,0,-0.3205671012401581,2021
unique,0,0.07484152168035507,2022
unique,1,0.004577930085361004,2010
unique,1,0.3372526168823242,2011
unique,1,-0.1261233389377594,2012
unique,1,0.01802004128694534,2013
unique,1,-0.1125569939613342,2014
unique,1,-0.40305495262146,2015
unique,1,-0.4490243196487427,2016
unique,1,-0.1812617629766464,2017
unique,1,0.3794663548469543,2018
unique,1,0.08934836089611053,2019
unique,1,-0.09855812042951584,2020
unique,1,0.230380579829216,2021
unique,1,-0.06188745051622391,2022
universalism,0,0.9966965317726135,2010
universalism,0,-0.1530419737100601,2011
universalism,0,0.2617731094360352,2012
universalism,0,-0.3140754997730255,2013
universalism,0,0.07234423607587814,2014
universalism,0,-0.0322587639093399,2015
universalism,0,-0.1395535618066788,2016
universalism,0,-0.3646422326564789,2017
universalism,0,-0.3744827806949615,2018
universalism,0,-0.1416197121143341,2019
universalism,0,-0.1268774718046188,2020
universalism,0,-0.05029648542404175,2021
universalism,0,-0.01668349467217922,2022
universalism,1,-0.7071107029914856,2010
universalism,1,0.2773428559303284,2011
universalism,1,-0.2760598659515381,2012
universalism,1,0.2796392738819122,2013
universalism,1,-0.07532977312803268,2014
universalism,1,-0.01722436398267746,2015
universalism,1,0.1702008694410324,2016
universalism,1,0.4390912055969238,2017
universalism,1,0.3828215897083282,2018
universalism,1,0.1851703375577927,2019
universalism,1,0.06953760981559753,2020
universalism,1,0.07303701341152191,2021
universalism,1,0.01248429529368877,2022
unload,0,1.334467768669128,2010
unload,0,-0.4213946759700775,2011
unload,0,0.4703966379165649,2012
unload,0,0.7364509105682373,2013
unload,0,-0.5269442200660706,2014
unload,0,1.527472019195557,2015
unload,0,0.7155950665473938,2016
unload,0,0.6936992406845093,2017
unload,0,1.025561690330505,2018
unload,0,-1.239391565322876,2019
unload,0,-1.04829740524292,2020
unload,0,0.6054515838623047,2021
unload,0,1.141935467720032,2022
unload,1,-0.8511689305305481,2010
unload,1,0.05358327552676201,2011
unload,1,-0.4619807302951813,2012
unload,1,-0.5297157764434814,2013
unload,1,0.5312647819519043,2014
unload,1,-1.451541066169739,2015
unload,1,-0.7945729494094849,2016
unload,1,-0.7075755596160889,2017
unload,1,-1.160942792892456,2018
unload,1,1.369195938110352,2019
unload,1,0.9882514476776123,2020
unload,1,-0.4506434202194214,2021
unload,1,-0.934924304485321,2022
unpredictable,0,0.9345765113830566,2010
unpredictable,0,-0.1577617079019547,2011
unpredictable,0,0.217238187789917,2012
unpredictable,0,0.220254197716713,2013
unpredictable,0,0.03138769790530205,2014
unpredictable,0,0.7922058701515198,2015
unpredictable,0,0.7236636877059937,2016
unpredictable,0,0.6049198508262634,2017
unpredictable,0,0.3134870231151581,2018
unpredictable,0,0.2028656452894211,2019
unpredictable,0,0.02486700378358364,2020
unpredictable,0,-0.2707882523536682,2021
unpredictable,0,0.4281928837299347,2022
unpredictable,1,-0.5919674038887024,2010
unpredictable,1,0.2472917586565018,2011
unpredictable,1,-0.2239532023668289,2012
unpredictable,1,0.03100032173097134,2013
unpredictable,1,-0.0670168325304985,2014
unpredictable,1,-0.7923210263252258,2015
unpredictable,1,-0.8153005838394165,2016
unpredictable,1,-0.463705450296402,2017
unpredictable,1,-0.3777525424957275,2018
unpredictable,1,-0.3377553224563599,2019
unpredictable,1,0.08435539156198502,2020
unpredictable,1,0.2621482312679291,2021
unpredictable,1,-0.3664449155330658,2022
unresolved,0,-0.427266538143158,2010
unresolved,0,-1.327990651130676,2011
unresolved,0,-0.3451007902622223,2012
unresolved,0,0.5933964848518372,2013
unresolved,0,-0.3522405326366425,2014
unresolved,0,-0.001183193293400109,2015
unresolved,0,0.7151282429695129,2016
unresolved,0,-0.06653463840484619,2017
unresolved,0,-0.1953690052032471,2018
unresolved,0,-0.6387423276901245,2019
unresolved,0,-0.2817834615707397,2020
unresolved,0,0.8517127633094788,2021
unresolved,0,-0.06903914362192154,2022
unresolved,1,0.4811165630817413,2010
unresolved,1,1.158998966217041,2011
unresolved,1,0.3610764741897583,2012
unresolved,1,-0.5235227942466736,2013
unresolved,1,0.260673463344574,2014
unresolved,1,0.0824853777885437,2015
unresolved,1,-0.8322739601135254,2016
unresolved,1,0.02758895233273506,2017
unresolved,1,0.1487503498792648,2018
unresolved,1,0.7815588712692261,2019
unresolved,1,0.3775140345096588,2020
unresolved,1,-0.6553955674171448,2021
unresolved,1,0.06003910303115845,2022
unruly,0,-1.116958975791931,2010
unruly,0,0.4201373159885406,2011
unruly,0,-0.2290871441364288,2012
unruly,0,1.504458665847778,2013
unruly,0,0.2089991271495819,2014
unruly,0,-0.3310916721820831,2015
unruly,0,-0.2297638654708862,2016
unruly,0,0.4161000549793243,2017
unruly,0,-1.12584114074707,2018
unruly,0,0.6588167548179626,2019
unruly,0,1.518393874168396,2020
unruly,0,0.2446005940437317,2021
unruly,0,0.0688871294260025,2022
unruly,1,1.125152111053467,2010
unruly,1,-0.9072701334953308,2011
unruly,1,0.2304588407278061,2012
unruly,1,-1.243361115455627,2013
unruly,1,-0.3052618801593781,2014
unruly,1,0.6720561981201172,2015
unruly,1,0.1791987866163254,2016
unruly,1,-0.4301084280014038,2017
unruly,1,0.8816009759902954,2018
unruly,1,-0.9270436763763428,2019
unruly,1,-1.312752366065979,2020
unruly,1,-0.1459523886442184,2021
unruly,1,-0.05593599751591682,2022
unsafe,0,-1.377272844314575,2010
unsafe,0,-0.1898960918188095,2011
unsafe,0,-1.352502107620239,2012
unsafe,0,-0.2803270220756531,2013
unsafe,0,-0.5388705730438232,2014
unsafe,0,-0.4617183804512024,2015
unsafe,0,-0.1371419131755829,2016
unsafe,0,-0.3134157955646515,2017
unsafe,0,0.2437727004289627,2018
unsafe,0,-0.7012656927108765,2019
unsafe,0,-0.4626845717430115,2020
unsafe,0,-0.9508754014968872,2021
unsafe,0,0.3441743850708008,2022
unsafe,1,1.011185646057129,2010
unsafe,1,0.1295055150985718,2011
unsafe,1,1.481042861938477,2012
unsafe,1,0.33070969581604,2013
unsafe,1,0.6024478077888489,2014
unsafe,1,0.5742756128311157,2015
unsafe,1,0.1984367519617081,2016
unsafe,1,0.3618291616439819,2017
unsafe,1,-0.3527792692184448,2018
unsafe,1,0.78794926404953,2019
unsafe,1,0.5571057200431824,2020
unsafe,1,0.8612494468688965,2021
unsafe,1,-0.2828988134860992,2022
unwavering,0,-0.5636494755744934,2010
unwavering,0,0.07923358678817749,2011
unwavering,0,-0.1363621950149536,2012
unwavering,0,0.4601908624172211,2013
unwavering,0,-0.01340888813138008,2014
unwavering,0,-0.5170019268989563,2015
unwavering,0,0.6251971125602722,2016
unwavering,0,1.301061511039734,2017
unwavering,0,0.122870035469532,2018
unwavering,0,-0.8336846232414246,2019
unwavering,0,0.509760320186615,2020
unwavering,0,-0.6987351179122925,2021
unwavering,0,0.843392550945282,2022
unwavering,1,0.4061945676803589,2010
unwavering,1,-0.1126926466822624,2011
unwavering,1,0.1764712631702423,2012
unwavering,1,-0.2801010608673096,2013
unwavering,1,-0.0984269306063652,2014
unwavering,1,0.9593218564987183,2015
unwavering,1,-0.6973421573638916,2016
unwavering,1,-1.266880512237549,2017
unwavering,1,-0.1853834837675095,2018
unwavering,1,0.844602644443512,2019
unwavering,1,-0.4139032065868378,2020
unwavering,1,0.7433843612670898,2021
unwavering,1,-0.6904702186584473,2022
uphold,0,0.4769853055477142,2010
uphold,0,0.4060719311237335,2011
uphold,0,0.0797845870256424,2012
uphold,0,0.2585428655147552,2013
uphold,0,-0.06765482574701309,2014
uphold,0,-0.03153999149799347,2015
uphold,0,0.2412406951189041,2016
uphold,0,0.1395866423845291,2017
uphold,0,0.5112056732177734,2018
uphold,0,0.09399963915348053,2019
uphold,0,0.3389896154403687,2020
uphold,0,-0.7850909233093262,2021
uphold,0,-0.4343918561935425,2022
uphold,1,-0.3109884560108185,2010
uphold,1,-0.784156084060669,2011
uphold,1,-0.07525455206632614,2012
uphold,1,-0.2142941951751709,2013
uphold,1,0.03199934214353561,2014
uphold,1,0.1434674710035324,2015
uphold,1,-0.2900891900062561,2016
uphold,1,-0.1982316821813583,2017
uphold,1,-0.569777250289917,2018
uphold,1,-0.09166406095027924,2019
uphold,1,-0.2779801785945892,2020
uphold,1,0.7222832441329956,2021
uphold,1,0.3795668482780457,2022
useless,0,-2.589888334274292,2010
useless,0,0.4208332002162933,2011
useless,0,-1.119136691093445,2012
useless,0,0.09277794510126114,2013
useless,0,0.4982548654079437,2014
useless,0,1.10302734375,2015
useless,0,-0.5942772030830383,2016
useless,0,0.2782954573631287,2017
useless,0,-0.7639339566230774,2018
useless,0,0.04764774814248085,2019
useless,0,0.6191914081573486,2020
useless,0,0.091509148478508,2021
useless,0,0.07229103893041611,2022
useless,1,2.317360162734985,2010
useless,1,-0.8529843688011169,2011
useless,1,1.290437698364258,2012
useless,1,-0.07934994250535965,2013
useless,1,-0.723211944103241,2014
useless,1,-0.9738613963127136,2015
useless,1,0.5856704115867615,2016
useless,1,-0.3373760282993317,2017
useless,1,0.604693591594696,2018
useless,1,-0.1117995455861092,2019
useless,1,-0.5524476170539856,2020
useless,1,-0.0242967251688242,2021
useless,1,-0.07910563051700592,2022
value,0,0.02403029799461365,2010
value,0,0.1775749921798706,2011
value,0,0.2890976965427399,2012
value,0,0.07852542400360107,2013
